row_index,model,fluency_original,code_mixing_naturalness_original,hindi_grammar_original,prompt_adherence_original,spelling_consistency_original,overall_original,fluency_perturbed,code_mixing_naturalness_perturbed,hindi_grammar_perturbed,prompt_adherence_perturbed,spelling_consistency_perturbed,overall_perturbed
585,Qwen2.5-7B,3.0,3.0,2.0,2.0,5.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0
586,HingGPT,3.0,4.0,2.0,1.0,5.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0
586,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0
586,Qwen2.5-3B,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
586,Qwen2.5-7B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
587,HingGPT,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
587,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
587,Qwen2.5-3B,4.0,5.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,3.0,5.0,3.0
587,Qwen2.5-7B,3.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,1.0,2.0,5.0,2.0
588,HingGPT,2.0,3.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
588,Phi-3.5-mini,3.0,5.0,1.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0
588,Qwen2.5-3B,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0
588,Qwen2.5-7B,1.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0
589,HingGPT,3.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0
589,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
589,Qwen2.5-3B,4.0,3.0,3.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0
589,Qwen2.5-7B,3.0,4.0,2.0,2.0,5.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0
590,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0
590,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
590,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0
590,Qwen2.5-7B,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,2.0,5.0,3.0
591,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
591,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0
591,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
591,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0
592,HingGPT,3.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0
592,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0
592,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
592,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
593,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
593,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
593,Qwen2.5-3B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
593,Qwen2.5-7B,2.0,2.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0
594,HingGPT,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0
594,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0
594,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
594,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0
595,HingGPT,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0
595,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0
595,Qwen2.5-3B,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0
595,Qwen2.5-7B,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0
596,HingGPT,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0
596,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
596,Qwen2.5-3B,3.0,4.0,3.0,5.0,5.0,4.0,3.0,2.0,1.0,4.0,5.0,3.0
596,Qwen2.5-7B,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
597,HingGPT,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0
597,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
597,Qwen2.5-3B,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0
597,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
598,HingGPT,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
598,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0
598,Qwen2.5-3B,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
598,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
599,HingGPT,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0
599,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0
599,Qwen2.5-3B,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
599,Qwen2.5-7B,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,1.0,5.0,5.0,3.0
600,HingGPT,3.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0
600,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,3.0
600,Qwen2.5-3B,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
600,Qwen2.5-7B,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
601,HingGPT,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0
601,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0
601,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,5.0,3.0
601,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0
602,HingGPT,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0
602,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
602,Qwen2.5-3B,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0
602,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,5.0,3.0
603,HingGPT,3.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
603,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
603,Qwen2.5-3B,4.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,1.0,4.0,5.0,3.0
603,Qwen2.5-7B,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0
604,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
604,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,4.0
604,Qwen2.5-3B,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0
604,Qwen2.5-7B,3.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0
605,HingGPT,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0
605,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,3.0
605,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
605,Qwen2.5-7B,3.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0
606,HingGPT,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
606,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
606,Qwen2.5-3B,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0
606,Qwen2.5-7B,3.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0
607,HingGPT,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
607,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,4.0
607,Qwen2.5-3B,4.0,4.0,4.0,5.0,5.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0
607,Qwen2.5-7B,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
608,HingGPT,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0
608,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
608,Qwen2.5-3B,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0
608,Qwen2.5-7B,3.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0
609,HingGPT,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
609,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,5.0,4.0
609,Qwen2.5-3B,2.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0
609,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0
610,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
610,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
610,Qwen2.5-3B,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
610,Qwen2.5-7B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0
611,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0
611,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0
611,Qwen2.5-3B,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
611,Qwen2.5-7B,4.0,5.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,4.0,5.0,3.0
612,HingGPT,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0
612,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
612,Qwen2.5-3B,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
612,Qwen2.5-7B,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
613,HingGPT,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0
613,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,3.0,4.0
613,Qwen2.5-3B,1.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0
613,Qwen2.5-7B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0
614,HingGPT,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0
614,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,3.0
614,Qwen2.5-3B,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
614,Qwen2.5-7B,3.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0
615,HingGPT,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0
615,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
615,Qwen2.5-3B,3.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
615,Qwen2.5-7B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
616,HingGPT,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0
616,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0
616,Qwen2.5-3B,3.0,3.0,2.0,2.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0
616,Qwen2.5-7B,4.0,5.0,3.0,5.0,5.0,4.0,,,,,,
617,HingGPT,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
617,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,5.0,5.0,4.0
617,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
617,Qwen2.5-7B,4.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0
618,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
618,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0
618,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
618,Qwen2.5-7B,3.0,4.0,3.0,4.0,5.0,4.0,3.0,2.0,2.0,1.0,5.0,2.0
619,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
619,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
619,Qwen2.5-3B,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0
619,Qwen2.5-7B,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0
620,HingGPT,2.0,3.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0
620,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0
620,Qwen2.5-3B,4.0,5.0,3.0,5.0,5.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0
620,Qwen2.5-7B,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
621,HingGPT,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
621,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
621,Qwen2.5-3B,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
621,Qwen2.5-7B,2.0,2.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,5.0,2.0
622,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0
622,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0
622,Qwen2.5-3B,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0
622,Qwen2.5-7B,3.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0
623,HingGPT,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
623,Phi-3.5-mini,3.0,3.0,1.0,1.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0
623,Qwen2.5-3B,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
623,Qwen2.5-7B,3.0,3.0,2.0,2.0,5.0,3.0,3.0,2.0,1.0,2.0,5.0,2.0
624,HingGPT,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0
624,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0
624,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0
624,Qwen2.5-7B,3.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0
625,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0
625,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,3.0,4.0
625,Qwen2.5-3B,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
625,Qwen2.5-7B,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0
626,HingGPT,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0
626,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
626,Qwen2.5-3B,3.0,4.0,2.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0
626,Qwen2.5-7B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
627,HingGPT,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0
627,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0
627,Qwen2.5-3B,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0
627,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0
628,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
628,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0
628,Qwen2.5-3B,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
628,Qwen2.5-7B,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0
629,HingGPT,3.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0
629,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,5.0,5.0,4.0
629,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0
629,Qwen2.5-7B,3.0,4.0,3.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0,5.0,2.0
630,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0
630,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
630,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
630,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,1.0,4.0,5.0,3.0
631,HingGPT,3.0,4.0,2.0,2.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0
631,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,5.0,3.0
631,Qwen2.5-3B,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0
631,Qwen2.5-7B,3.0,4.0,2.0,2.0,5.0,3.0,3.0,2.0,2.0,1.0,5.0,2.0
632,HingGPT,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0
632,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,5.0,4.0
632,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0
632,Qwen2.5-7B,3.0,4.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0
633,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
633,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
633,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0
633,Qwen2.5-7B,4.0,4.0,3.0,5.0,5.0,4.0,3.0,2.0,3.0,4.0,5.0,3.0
634,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0
634,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0
634,Qwen2.5-3B,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
634,Qwen2.5-7B,3.0,4.0,3.0,2.0,5.0,3.0,3.0,2.0,1.0,2.0,5.0,2.0
635,HingGPT,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
635,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
635,Qwen2.5-3B,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0
635,Qwen2.5-7B,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0
636,HingGPT,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0
636,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
636,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
636,Qwen2.5-7B,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,5.0
637,HingGPT,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0
637,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,5.0,5.0,4.0
637,Qwen2.5-3B,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
637,Qwen2.5-7B,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
638,HingGPT,3.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0
638,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
638,Qwen2.5-3B,3.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0
638,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0
639,HingGPT,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0
639,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
639,Qwen2.5-3B,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0
639,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
640,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0
640,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,3.0
640,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0
640,Qwen2.5-7B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
641,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
641,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
641,Qwen2.5-3B,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,5.0,3.0
641,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0
642,HingGPT,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0
642,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
642,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0
642,Qwen2.5-7B,3.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0
643,HingGPT,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
643,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0
643,Qwen2.5-3B,3.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0,4.0,3.0,5.0,3.0
