text,hindi_tokens,english_tokens,other_tokens,total_tokens,hindi_ratio,english_ratio,cmi,switches,is_code_mixed
usko hindi nahi aati,3,1,0,4,0.75,0.25,25.0,2,True
I AM NOT your Guru Leader Teacher G-Ds Or Master,1,10,0,11,0.09090909090909091,0.9090909090909091,9.090909090909093,2,True
"OHO AAP LOG INDIA KO HO VO THO SAHI KARLO , ATLEAST COUNTRY KA NAAM THO SAHI BOLNA HE HOTA HAI....PLEASE HA",17,5,0,22,0.7727272727272727,0.22727272727272727,22.72727272727273,7,True
thank you to our awesome singer ms. aniya gaines and our guest rap artist mr. kal you both added so much to christmas with aaron &amp; friends!,1,26,0,27,0.037037037037037035,0.9629629629629629,3.703703703703709,2,True
ki tou khair wo bhi nahi sakti humara 1 and only tha hai aur rahe ga but phir bhi bb15 mai agar kisi ko support krna hi ho tou initial week mai main main karan teja ko support kr rahi thi but ab nahi bohat irritating lag rahi teja,38,10,0,48,0.7916666666666666,0.20833333333333334,20.833333333333336,14,True
sab ke sab do ke ghatiya gang hai 🤢🤮,6,2,0,8,0.75,0.25,25.0,4,True
i liked umar for your info and i am not blind he never considered teja as her friend ....to mu pe bolo peet peche kyu bolta hai and karan se kuch yha hai mhi because wo dono to bff bane hue h,21,21,0,42,0.5,0.5,50.0,16,True
mei award hi milte hai kangna ko azaadi lgti hai ko bhi award mile pichle kuch dino mei unke muqable Kangna ne 0.01% bhi contribute nhi kiya,23,3,0,26,0.8846153846153846,0.11538461538461539,11.538461538461542,6,True
or kabhi jaise kadambri... stay strong karan,4,3,0,7,0.5714285714285714,0.42857142857142855,42.85714285714286,3,True
21 and johns 25 ka he. kuch pta nhi to blame mt karo,5,6,0,11,0.45454545454545453,0.5454545454545454,45.45454545454546,5,True
Yr follow nhi chiye mujhe 😣😕reach chiye mare har tweet pr 500 ka uper like our hona 😭😔,9,6,0,15,0.6,0.4,40.0,5,True
ye dekh ka mujhe bhi yakin ho gaya ki punjab me nasa bahut badi matra me ho raha hai specialy khalistan vale overdose le rahe hai vo bhi pakistani sasta wala nasa.😂😂😂😂😂😂,26,6,0,32,0.8125,0.1875,18.75,9,True
noooo he s saying bye bye na,2,5,0,7,0.2857142857142857,0.7142857142857143,28.57142857142857,3,True
samundar ki lehron ko kinare kahan rok paye hai . violence defend karna shame show mein pratik ke bina kuch nahi makers jitna jor laga lo pratik nahi,21,6,0,27,0.7777777777777778,0.2222222222222222,22.22222222222222,6,True
please ask bhai if saeed anwar follows pakistan cricket.,2,7,0,9,0.2222222222222222,0.7777777777777778,22.22222222222222,4,True
arey bhai tu andha hai kya 😭😭 mujh pe bharosa mat kar lekin yeh khud ncb ne kahaa hai apne affidavit me to the court about ssr (claiming he was a druggie).. maine ghar me nahi banaya ise. atleast stamp toh dekh le.. ab bol tujhe ncb pe bharosa hai ya nahi about ssr,37,16,0,53,0.6981132075471698,0.3018867924528302,30.188679245283023,13,True
Todos que Yuki har el kamikaze a Hamilton o Norris,1,9,0,10,0.1,0.9,9.999999999999998,2,True
While crossing the road Someone :- Oye sale dikhta nhi kya tujhe..!! andha hai kya ? Me :- Mera future chhod kr sb dikhta hai mujhe...,14,9,0,23,0.6086956521739131,0.391304347826087,39.13043478260869,7,True
"Kobayashi - Kimi ni, Kyun",3,1,0,4,0.75,0.25,25.0,1,True
kisine mujhe pucha tujhe kese pata ki vo tujhse sacha karti h maine kaha mujhe rota dekh ke uske v nhi rukte,20,2,0,22,0.9090909090909091,0.09090909090909091,9.090909090909093,4,True
wah ji wah aag lage basti mein hm apni masti m bollywood walo ka ek kaam kuch bhi ho duniya mein koi farak nhi bass inke ghatiya movies dekho without story plot and full of over acting have some shame,26,14,0,40,0.65,0.35,35.0,5,True
hamari 3 mango ko pura karne ke bajaye hum pr kara rahi hai govt,10,3,0,13,0.7692307692307693,0.23076923076923078,23.076923076923073,5,True
Gusto ko mag pero HAHAHAHAH,3,2,0,5,0.6,0.4,40.0,3,True
Aise dm bhar jayenge number ke requests ke liye phir tussi gussa hona sab te 😜,12,3,0,15,0.8,0.2,19.999999999999996,6,True
"ap chaly jao india wesy hi ap ka jism pak mn or dil india mn hota h . hue ho,ak hi jagah ho jao",18,6,0,24,0.75,0.25,25.0,8,True
Su derechizacin le har ms que votos.,4,3,0,7,0.5714285714285714,0.42857142857142855,42.85714285714286,4,True
"color chhodo koi heart hi nai use kiya mere liye aaj tak. ohh sorry, mere se kisi ka bat hi nai hua h dhang se kya hi use hoga.",22,7,0,29,0.7586206896551724,0.2413793103448276,24.13793103448276,9,True
We want only job security.salary badao wages nahi,2,7,0,9,0.2222222222222222,0.7777777777777778,22.22222222222222,3,True
di chi si solo per stare in casa,5,3,0,8,0.625,0.375,37.5,4,True
"True, apne crush ko ye tweet send krne jaa raha huun",7,4,0,11,0.6363636363636364,0.36363636363636365,36.36363636363637,5,True
"1 year isn't long, let alone a mere 6 months, especially considering the quality of Naughty Dog releases. PS literally can't go day-1 due to how expensive their 1P games are to make.",1,31,0,32,0.03125,0.96875,3.125,2,True
Kabhi direct massage bhi seen kr lia kro itna attitude bhi accha nhi hota 😄 😂 😆,9,5,0,14,0.6428571428571429,0.35714285714285715,35.71428571428571,6,True
Protest aur retweet karte karte thak gaya hoon bro. Campus kholo yaar.,7,5,0,12,0.5833333333333334,0.4166666666666667,41.666666666666664,6,True
meri jaan (vani) tujhe hi rab se h maanga teri judai seh na paaun tu hai mere jeene ki wajah naagin5 hits 1m on ig,20,4,0,24,0.8333333333333334,0.16666666666666666,16.666666666666664,3,True
enki love story complete hone ch yar god,3,5,0,8,0.375,0.625,37.5,5,True
guys kuch v ho apne ko ye poll jitna mangta.. our pride pratik,8,5,0,13,0.6153846153846154,0.38461538461538464,38.46153846153846,7,True
B©ni ma mre,1,2,0,3,0.3333333333333333,0.6666666666666666,33.333333333333336,2,True
Abhi time'e ki korbo. Like I am a very fearful bong.,4,8,0,12,0.3333333333333333,0.6666666666666666,33.333333333333336,3,True
kuch council lekin we all have to start somewhere,2,7,0,9,0.2222222222222222,0.7777777777777778,22.22222222222222,3,True
Inke ghar ke gate pe likha,5,1,0,6,0.8333333333333334,0.16666666666666666,16.666666666666664,2,True
anwar khan pic edit ki hui ha jara hand daikho isska left wala,8,5,0,13,0.6153846153846154,0.38461538461538464,38.46153846153846,6,True
arey mujhe toh pata hi nahi tha ki aaj subha subha itne bade bade handle wale amir logo vartalap kar rahe hai... jai ho prabhu... jai hind🇮🇳 it's all 🙃sarcasm relax...,25,5,0,30,0.8333333333333334,0.16666666666666666,16.666666666666664,6,True
Bhagwa Gita padh tumhe karma ka Sahi meaning mil jayega,7,3,0,10,0.7,0.3,30.000000000000004,5,True
"bc apne baaki tweet ke engagement dekh aur is tweet ke dekh, aukaat wahi pata chal jaayegi, kyu",13,5,0,18,0.7222222222222222,0.2777777777777778,27.77777777777778,7,True
Yes because Modi aji already wished everyone on 'Merry Christmas'. See it is secular.,4,10,0,14,0.2857142857142857,0.7142857142857143,28.57142857142857,4,True
doctor ye lagva lo fir saamne rakhi huyi bottle tumhari ravi shastri,10,2,0,12,0.8333333333333334,0.16666666666666666,16.666666666666664,3,True
No she was shouting ki meko ek line karne de please n al when camera was near washroom area,6,13,0,19,0.3157894736842105,0.6842105263157895,31.57894736842105,6,True
abe law de kal tak congress ki chat raha tha ab yaha bjp me kya chaat raha hai!??????? g#@,15,4,0,19,0.7894736842105263,0.21052631578947367,21.052631578947366,8,True
Bollywood me sabse talented actors me se ek aaj kartik bhai ka birthday hai. May God bless you,9,9,0,18,0.5,0.5,50.0,4,True
tum kaise itni pyari ho .. duniya pagal hain tumhari liye we love you,10,3,0,13,0.7692307692307693,0.23076923076923078,23.076923076923073,1,True
kal tak to aurat march nikalny wali thi faisalabad wali nek k liye jesy sab mard achy nai hoty wesy sab bhi achi nai hoti,22,3,0,25,0.88,0.12,12.0,6,True
i named my kid after him cheeku. kabhi kabhi lagta hai galti kar di.,7,7,0,14,0.5,0.5,50.0,2,True
rate kam karne ke liye kya kisi bjp neta ne awaz uthai kabhi unko to isme vikas hi dikh raha tha. awaz to aam janta or ne uthai tab kahi in ko sharm aai he bole kuchh bhi yad rakhna election aa raha he rate kam karna inki majburi ban gayi he varna g.d.p. me to he,48,11,0,59,0.8135593220338984,0.1864406779661017,18.644067796610166,19,True
ojal pero yo que no har,2,4,0,6,0.3333333333333333,0.6666666666666666,33.333333333333336,3,True
gadkari india sir not received salary from tag offshore limited navi mumbai since september please help sir iam also chow kidar,4,17,0,21,0.19047619047619047,0.8095238095238095,19.047619047619047,4,True
Mere liye Extra Ice Cream Bhai 😂,3,3,0,6,0.5,0.5,50.0,2,True
Rakhi Is passing comment on Rashmi. Kisine sahi kaha tha ek aurat ki aurat ki Dushman hoti hai. Specially this Rakhi is . disgusting.,14,9,0,23,0.6086956521739131,0.391304347826087,39.13043478260869,5,True
Mafi mang lo Audrinay.bapu ji ko mante ho to. Yaha to 12 MP ki bhi mar gayi thi. MP the GOD nahi jo unki harkat thi na .school time hota aur wo daur hota jab master ji sidhe school se bhar nikal dete the aur sab unka support karte the.inki bardast se bahar thi.,40,15,0,55,0.7272727272727273,0.2727272727272727,27.27272727272727,17,True
"Why I feel , kuch galat hua hai . Koi attack something , heli mai aag lge the or sabse advance heli tha hamara?",11,10,0,21,0.5238095238095238,0.47619047619047616,47.61904761904761,9,True
Abhi bhi link road pe hun behen Veera Desai - Dn nagar belt pe 😭🤡,9,4,0,13,0.6923076923076923,0.3076923076923077,30.76923076923077,6,True
YOU POOR POOR BOY YOU HAD TO SEE THAT 😭😭😭😭😭😭😭😭,1,8,0,9,0.1111111111111111,0.8888888888888888,11.111111111111116,2,True
lf kabhi kabhi bich mai dekh leti hoon episode raat mai and baki ki info yaha se mil jati hai,16,4,0,20,0.8,0.2,19.999999999999996,7,True
Jaise larkiyan larko se baat karti hain yeh larkiyon par depend hai keh wo un se kaise baat karte hain as gf ya as friend ya stranger ya block kar do phir,25,7,0,32,0.78125,0.21875,21.875,10,True
"2014 ke baad, pura mausam badal gaya. rishte badal gaye. kya aapne kabhi socha thha, aisa bhi ek din aayega?!",17,2,0,19,0.8947368421052632,0.10526315789473684,10.526315789473683,4,True
Mera black coffee ke Bina din banta hi nahi hai,7,3,0,10,0.7,0.3,30.000000000000004,4,True
har wari ni na hota bhai. is bari tu ap sab k sath wali ho gai...🤭🤭,14,2,0,16,0.875,0.125,12.5,2,True
confirm karne ke liye delete kar dun tweet tag waala,6,4,0,10,0.6,0.4,40.0,5,True
Jabhi toh Twitter ka sbse chutiya account hain ye phle dhoni ko troll krta tha ab rohit k bhi piche lg gya 😂,19,3,0,22,0.8636363636363636,0.13636363636363635,13.636363636363635,6,True
Nhi hum middle class hn 😂,3,2,0,5,0.6,0.4,40.0,2,True
"In logon ko sharm bhi aati hai safed jhooth bolte hue? Itni gire hue log Congress main hi ho sakte hain. Kursi ke liye paagal, kyonki do number ka paisa chahiye.",27,4,0,31,0.8709677419354839,0.12903225806451613,12.903225806451612,7,True
sab experience krna padta hai... perspective to galat bhi ho sakta hai..,9,3,0,12,0.75,0.25,25.0,4,True
actor: bht barry actors: phir aaty hain wo jo ghr walon k samny nhi krni shaadi waadi ka natak hain.,15,5,0,20,0.75,0.25,25.0,2,True
c'est mrit on est en 2015 la ?,1,6,0,7,0.14285714285714285,0.8571428571428571,14.28571428571429,2,True
why should i bots lagake hum isse bhi age ja sakte he,7,5,0,12,0.5833333333333334,0.4166666666666667,41.666666666666664,3,True
puri debate dekh suni samjhi... jab mudde sahi ho ...to baat dil ko chhu jaati he from today you are my best news chief editor,15,10,0,25,0.6,0.4,40.0,3,True
x haan yeh bhi theek hai actors pata nahin aaj kal koi accha nahin lag raha itna,15,2,0,17,0.8823529411764706,0.11764705882352941,11.764705882352944,3,True
"Mere bhai me inki k karta hu, mujhe bhi dukh hai but ye bari posts par bethe log...........",16,2,0,18,0.8888888888888888,0.1111111111111111,11.111111111111116,4,True
"22:52 Temp. 10.2C, Hum. 85%, Dewp. 7.1C, Bar. 1030.7 hpa, Wind 0 m/s",3,5,0,8,0.375,0.625,37.5,1,True
sahi me yr kamal h sab ❤ tum b the kya space me?,7,5,0,12,0.5833333333333334,0.4166666666666667,41.666666666666664,8,True
para meditar...vinillo en mano.,2,3,0,5,0.4,0.6,40.0,1,True
Ye power me hoke maang rhe h... twitter twitter khelte khelte inke jawani me jung lag chuka h... twitter pe desh chala rhi h BJP aajkl...Ban krne ki bajay twitter pe ban ban khel rhe h,29,8,0,37,0.7837837837837838,0.21621621621621623,21.62162162162162,11,True
Nahi I get over it after sleeping but jb hota hai tb it gets so worse,3,13,0,16,0.1875,0.8125,18.75,3,True
dk mere back up account me problem hai sahi nahi kr ke deta ye,8,6,0,14,0.5714285714285714,0.42857142857142855,42.85714285714286,7,True
bhai kal b pocha tha cake ka reply ni aya,7,3,0,10,0.7,0.3,30.000000000000004,6,True
ek taraf Tum log usko mastermind ho aur itna stupid hai Kya woh usko nahi dekhta Kon dost hai Kon nahi? he really do what he wants,21,6,0,27,0.7777777777777778,0.2222222222222222,22.22222222222222,7,True
quote this tweet with your favourite dialogue from of mine : tumhara competition sirf khudse hona chahiye,5,11,0,16,0.3125,0.6875,31.25,3,True
"Haan bc hamari world fantasy hai aur tumhara realistic hai jisme moon ka 2 tukda hota hai,marne ke baad 72virgin milte hain,ek 50 sala prophet ko 6 saal ki ladki se shadi karna allowed hai",26,7,0,33,0.7878787878787878,0.21212121212121213,21.212121212121215,12,True
mtlb kidney baich k dslr le lo phir baki editing seekh lo toh shakal b achi aa jae gi,15,4,0,19,0.7894736842105263,0.21052631578947367,21.052631578947366,8,True
Yes positivity is the key but reality is important too Ofcourse agar kismat mei hua to sab hoga Fans can pray and wish them well.,8,17,0,25,0.32,0.68,31.999999999999996,4,True
era a call da baze mas no n©,3,5,0,8,0.375,0.625,37.5,2,True
"d m hai inke man main ,kuch open nahi, faltu main kuch bhi",10,3,0,13,0.7692307692307693,0.23076923076923078,23.076923076923073,3,True
anu sahi hai zoro rocks,3,2,0,5,0.6,0.4,40.0,1,True
yes yes dekhenge aap dikhao to pehele..wese kab tak vlog sir thoda batana?,10,4,0,14,0.7142857142857143,0.2857142857142857,28.57142857142857,3,True
Bodo ek orang break,2,2,0,4,0.5,0.5,50.0,1,True
still..people are rich. 5% poor in punjab. uttar pradesh 37% poor.,2,8,0,10,0.2,0.8,19.999999999999996,2,True
Maine kal raat ko ho charge kar Liya tha mine is 72 %,8,3,0,11,0.7272727272727273,0.2727272727272727,27.27272727272727,3,True
Bhai badhiya songs share karde inke !!,4,2,0,6,0.6666666666666666,0.3333333333333333,33.333333333333336,2,True
Beta tujhe nhi bola gya jo tu gyan dene aya hai asim fd jo abhi vha gye hue hai usse bola gya hai aur sun jata bol mt jo bhi hai tu asim ke fan ke se hai,34,4,0,38,0.8947368421052632,0.10526315789473684,10.526315789473683,8,True
"$ZAAGI've made $25k in a week. Lot of thanks to this chatroom,.,",3,9,0,12,0.25,0.75,25.0,2,True
MUJHE CHORR KR SBKO REPLY DEDO,4,2,0,6,0.6666666666666666,0.3333333333333333,33.333333333333336,4,True
sorry guys mentioned short instead of long 🤭 congrats to those who followed 👏 / $usdt all take-profit targets achieved 😎 profit: 54.2453% 📈 period: 2 hours 12 minutes ⏰,2,20,0,22,0.09090909090909091,0.9090909090909091,9.090909090909093,4,True
"Mr Khan said the biggest problem facing the country was scarcity of resources to run its affairs. We resort to taking loans for paying our debt and servicing it, he said, adding that the sustainability of state was at risk...",2,38,0,40,0.05,0.95,5.000000000000004,3,True
really so talented haa sab plan karke hi rehete ho ya kahi se discuss karke laye ho ki ab aisa bolna hai ab sara blame unpe hi dalna hai fake id ka naam leke kyuki humari fd to saint ko toh saint banke rehene se fursat kaha,35,12,0,47,0.7446808510638298,0.2553191489361702,25.531914893617024,13,True
same. main bhi issi wajah se thoda soft hu uske prati. 😅,9,2,0,11,0.8181818181818182,0.18181818181818182,18.181818181818176,3,True
ye kya hai sarkar kuch bhi new rules bana rhi kisi ko pata bhi nhi hai ye desh chala rhe h ya apna personal ghar,21,4,0,25,0.84,0.16,16.000000000000004,6,True
haa matlab tu wahaa se interact krta tha na jyada followers ka kuch nhi hota,13,2,0,15,0.8666666666666667,0.13333333333333333,13.33333333333333,4,True
more time is a mere concept of our mind i wouldn t do shit even it was hours a day,1,19,0,20,0.05,0.95,5.000000000000004,2,True
bina kahana sona or kuch nai kar rahe hai coz yae sach hai hum sav sae jada pyaar aap sae krte hai n that is fact,20,6,0,26,0.7692307692307693,0.23076923076923078,23.076923076923073,5,True
